11: [1276.0, 1800.804, 705.6, 705.6, 2296.683, 492.146, 956.561, 836.488, 164.049, 1037.536, 0, 1648.67, 1322.603, 1815.687, 742.762, 1512.455, 1069.467, 1525.742, 820.244, 935.222, 1050.425, 820.244, 580.0, 478.28, 4026.721, 3036.011, 2380.121, 4596.294, 4456.574, 2348.821, 2138.934, 4733.312, 4268.422, 2957.431, 2438.76, 2252.313, 2116.801, 3250.071, 3166.184, 2957.431, 2132.634, 3427.403, 2757.289, 3413.634, 3713.812, 5009.535, 4020.032, 4477.66, 4432.354, 1740.0, 2132.634, 2509.464, 4277.869, 3168.308, 3631.374, 2708.047, 2698.091, 1944.514, 2025.853, 1512.455, 1640.488, 1740.0, 8619.198, 2055.525, 5587.3, 3460.613, 1512.455, 2629.902, 4130.643, 3528.002, 3024.91, 991.104, 1811.978, 1870.444, 3899.395, 2982.351, 1870.444, 3132.0, 2279.038, 2567.769, 4653.032, 6621.152, 6729.0, 4421.716, 6126.074, 6273.659, 6246.791, 6442.962, 5352.366, 1233.097, 1740.0, 5631.678, 6049.82, 5534.063, 5530.415, 5637.648, 6949.359, 12992.518, 6850.878, 1628.138, 11107.568, 10674.521, 3890.758, 5818.53, 705.6, 580.0, 10906.468, 676.39, 5311.989, 4622.567, 7500.636, 6972.555, 3435.246, 464.0, 1396.825, 1254.732, 3945.706, 4529.945, 7725.983, 905.989, 2413.804, 4429.317, 5880.639, 2831.921, 4222.464, 5694.643, 7888.0]
12: [1044.0, 1577.771, 2228.287, 1211.076, 2690.6, 1160.0, 1322.603, 1774.459, 1672.976, 2132.634, 1648.67, 0, 1870.444, 418.244, 905.989, 956.561, 1044.0, 1577.771, 1411.201, 844.493, 1160.0, 1182.973, 1357.745, 1296.919, 2413.804, 1396.825, 778.152, 2952.878, 2864.989, 733.648, 591.486, 3166.184, 2645.207, 1411.201, 1485.525, 1094.342, 1069.467, 1611.524, 1577.771, 1688.985, 733.648, 1888.343, 1276.0, 2645.207, 3044.862, 5036.324, 4222.464, 4377.367, 4513.578, 2091.22, 1982.209, 3134.147, 4306.085, 2831.921, 4306.085, 2982.351, 2490.626, 3443.071, 3640.626, 3155.541, 3285.074, 3387.915, 8480.703, 3541.326, 6837.115, 4432.354, 2562.524, 3155.541, 4417.148, 4073.236, 3871.69, 1628.138, 2460.732, 2279.038, 3776.686, 2708.047, 1712.719, 2447.023, 1352.781, 1467.297, 3945.706, 5800.0, 5801.16, 3735.488, 7136.593, 7267.379, 7190.129, 7348.396, 6918.308, 2881.38, 3364.0, 7215.349, 4989.349, 5272.58, 4177.611, 6246.791, 5311.989, 11344.895, 8398.592, 3009.3, 9976.674, 9684.437, 3088.738, 7418.561, 1094.342, 1069.467, 10267.147, 1037.536, 6055.378, 5694.643, 7355.717, 7022.552, 4829.001, 1322.603, 2116.801, 2900.0, 3123.396, 4518.047, 7957.634, 1724.464, 2533.478, 2793.65, 4334.118, 3381.952, 5838.155, 4915.992, 6693.914]
13: [844.493, 778.152, 1165.786, 1770.663, 997.87, 1352.781, 591.486, 2132.634, 1485.525, 591.486, 1322.603, 1870.444, 0, 1724.464, 1357.745, 1037.536, 2025.853, 2647.749, 1995.739, 1724.464, 2075.071, 1870.444, 1740.0, 1577.771, 4158.24, 3123.396, 2617.079, 4575.755, 4631.292, 2284.935, 2460.732, 4955.522, 4358.884, 2645.207, 1672.976, 1724.464, 1560.62, 3123.396, 2900.0, 2320.0, 1870.444, 3036.011, 2391.401, 2331.571, 2554.635, 3692.009, 2717.967, 3155.541, 3116.927, 418.244, 928.0, 1322.603, 2957.431, 1913.121, 2504.096, 1396.825, 1434.841, 1930.625, 2900.0, 2320.0, 2231.305, 2447.023, 9849.076, 1995.739, 4989.349, 2562.524, 2831.921, 3937.171, 5423.543, 4845.691, 4343.422, 2228.287, 3116.927, 3134.147, 5093.444, 4099.579, 2957.431, 4079.837, 3051.484, 3256.275, 5626.897, 7553.373, 7596.893, 5402.413, 7388.572, 7540.0, 7526.603, 7730.336, 5332.216, 1972.0, 2167.059, 5660.277, 5000.125, 4217.681, 4738.994, 6960.0, 6644.482, 12720.393, 6757.933, 1415.96, 11837.117, 11512.671, 2786.416, 6555.796, 991.104, 1296.919, 9628.699, 1556.303, 6628.261, 5880.639, 6178.566, 5665.03, 3088.738, 997.87, 259.384, 2091.22, 4845.691, 3208.401, 9028.646, 418.244, 1094.342, 4462.609, 5341.041, 1615.693, 4409.526, 6643.469, 6892.001]
14: [883.43, 1281.262, 2302.534, 1512.455, 2436.0, 1357.745, 1254.732, 2091.22, 1874.037, 2091.22, 1815.687, 418.244, 1724.464, 0, 1100.473, 705.6, 1411.201, 1982.209, 1740.0, 1160.0, 1525.742, 1508.0, 1640.488, 1547.633, 2438.76, 1401.633, 928.0, 2900.0, 2909.265, 580.0, 844.493, 3231.386, 2647.749, 1142.468, 1069.467, 676.39, 656.195, 1476.439, 1352.781, 1296.919, 348.0, 1615.693, 956.561, 2228.287, 2629.902, 4668.91, 3889.029, 3999.898, 4158.24, 1870.444, 1660.867, 2909.265, 3945.706, 2447.023, 4060.0, 2690.6, 2132.634, 3460.613, 3840.283, 3323.759, 3411.662, 3541.326, 8882.904, 3550.813, 6712.983, 4254.212, 2900.0, 3558.384, 4834.571, 4480.664, 4254.212, 1975.409, 2843.775, 2678.068, 4190.475, 3121.241, 2129.477, 2831.921, 1740.0, 1815.687, 4306.085, 6126.074, 6105.172, 4101.219, 7514.079, 7647.207, 7575.608, 7738.165, 6938.701, 3024.91, 3460.613, 7247.912, 4588.969, 4873.381, 3829.757, 6656.621, 5151.236, 11214.267, 8400.995, 2993.609, 10210.636, 9957.774, 2670.521, 7632.236, 1160.0, 1249.358, 9849.076, 1296.919, 6456.523, 6059.82, 6960.0, 6647.519, 4777.172, 1415.96, 1982.209, 3064.684, 3476.131, 4150.142, 8375.329, 1672.976, 2231.305, 2767.032, 4073.236, 3132.0, 5905.756, 5255.965, 6316.41]
15: [836.488, 1485.525, 1352.781, 518.768, 2334.455, 259.384, 778.152, 1069.467, 778.152, 1396.825, 742.762, 905.989, 1357.745, 1100.473, 0, 991.104, 676.39, 1322.603, 778.152, 366.824, 742.762, 580.0, 591.486, 464.0, 3297.34, 2296.683, 1648.67, 3856.019, 3735.488, 1611.524, 1415.96, 4021.705, 3535.622, 2240.332, 1888.343, 1624.0, 1512.455, 2509.464, 2438.76, 2322.898, 1434.841, 2715.49, 2055.525, 2973.313, 3321.734, 4946.009, 4021.705, 4348.066, 4385.045, 1712.719, 1888.343, 2678.068, 4203.3, 2900.0, 3856.019, 2705.562, 2466.194, 2593.839, 2749.959, 2252.313, 2380.121, 2482.508, 8525.803, 2698.091, 6121.68, 3835.024, 1888.343, 2767.032, 4190.475, 3701.109, 3339.914, 1037.536, 1972.0, 1902.541, 3764.196, 2749.959, 1611.524, 2730.316, 1740.0, 1985.6, 4277.869, 6217.643, 6281.162, 4051.706, 6555.796, 6695.924, 6644.482, 6823.325, 6049.82, 1975.409, 2466.194, 6338.739, 5530.415, 5347.336, 4894.045, 5870.334, 6210.064, 12249.952, 7540.0, 2200.945, 10587.185, 10213.93, 3448.928, 6538.326, 366.824, 164.049, 10584.007, 259.384, 5606.533, 5073.591, 7382.195, 6938.701, 4035.066, 478.28, 1547.633, 1995.739, 3510.797, 4441.452, 7796.201, 1050.425, 2320.0, 3692.009, 5173.392, 2973.313, 4946.009, 5301.847, 7322.715]
16: [259.384, 624.679, 1815.687, 1508.0, 1743.862, 1182.973, 676.39, 2055.525, 1624.0, 1476.439, 1512.455, 956.561, 1037.536, 705.6, 991.104, 0, 1577.771, 2228.287, 1766.859, 1254.732, 1672.976, 1556.303, 1577.771, 1434.841, 3123.396, 2091.22, 1628.138, 3541.326, 3597.87, 1249.358, 1512.455, 3925.19, 3321.734, 1640.488, 928.0, 778.152, 624.679, 2091.22, 1888.343, 1467.297, 836.488, 2065.321, 1396.825, 1982.209, 2334.455, 4119.225, 3274.818, 3480.0, 3582.879, 1165.786, 1037.536, 2207.051, 3381.952, 1968.585, 3365.999, 2025.853, 1577.771, 2872.025, 3489.653, 2934.594, 2957.431, 3123.396, 9350.061, 2952.878, 6016.364, 3548.918, 2869.682, 3740.888, 5127.672, 4676.109, 4331.012, 2025.853, 2957.431, 2864.989, 4605.069, 3550.813, 2460.732, 3371.991, 2284.935, 2422.151, 4889.919, 6755.942, 6756.938, 4676.109, 7540.0, 7681.443, 7633.117, 7813.442, 6329.179, 2606.776, 2964.248, 6648.531, 4561.028, 4429.317, 4026.721, 6850.878, 5674.523, 11752.695, 7772.866, 2380.121, 10904.617, 10632.841, 2457.996, 7264.601, 812.0, 1069.467, 9600.708, 1249.358, 6595.699, 6052.044, 6492.892, 6112.881, 4119.225, 1050.425, 1296.919, 2678.068, 4073.236, 3603.476, 8719.312, 1069.467, 1577.771, 3425.439, 4462.609, 2438.76, 5347.336, 5869.187, 6381.054]
17: [1476.439, 2132.634, 1774.459, 366.824, 3009.3, 705.6, 1453.476, 778.152, 991.104, 1985.6, 1069.467, 1044.0, 2025.853, 1411.201, 676.39, 1577.771, 0, 656.195, 418.244, 328.098, 116.0, 259.384, 518.768, 591.486, 3134.147, 2231.305, 1556.303, 3764.196, 3528.002, 1755.399, 1296.919, 3776.686, 3387.915, 2447.023, 2391.401, 2055.525, 1982.209, 2567.769, 2593.839, 2708.047, 1755.399, 2920.805, 2320.0, 3528.002, 3899.395, 5616.125, 4697.642, 5009.535, 5057.653, 2388.586, 2544.079, 3339.914, 4873.381, 3535.622, 4512.087, 3381.952, 3116.927, 3011.535, 2793.65, 2391.401, 2606.776, 2645.207, 7850.381, 3123.396, 6648.531, 4445.994, 1525.742, 2179.442, 3550.813, 3112.607, 2843.775, 591.486, 1434.841, 1296.919, 3088.738, 2075.071, 935.222, 2100.849, 1211.076, 1508.0, 3642.474, 5598.127, 5685.184, 3413.634, 6102.967, 6236.012, 6165.485, 6330.242, 6381.054, 2188.684, 2749.959, 6647.519, 5992.834, 5992.834, 5221.289, 5291.686, 6225.213, 12193.802, 7885.441, 2690.6, 10043.215, 9628.0, 3994.849, 6505.315, 1037.536, 733.648, 11165.565, 478.28, 5064.3, 4653.032, 8040.064, 7610.166, 4504.625, 1069.467, 2200.945, 2157.725, 2902.319, 5109.27, 7147.897, 1688.985, 2993.609, 3573.478, 5347.336, 3640.626, 5213.552, 4676.109, 7726.854]
18: [2132.634, 2788.829, 2207.051, 883.43, 3640.626, 1296.919, 2091.22, 844.493, 1396.825, 2533.478, 1525.742, 1577.771, 2647.749, 1982.209, 1322.603, 2228.287, 656.195, 0, 705.6, 984.293, 580.0, 778.152, 956.561, 1100.473, 3268.649, 2504.096, 1870.444, 3945.706, 3603.476, 2216.177, 1628.138, 3805.083, 3528.002, 2909.265, 3009.3, 2650.289, 2593.839, 2920.805, 3016.0, 3266.59, 2311.284, 3365.999, 2822.402, 4158.24, 4537.365, 6268.295, 5341.041, 5665.03, 5707.624, 3024.91, 3200.002, 3945.706, 5525.546, 4190.475, 5105.318, 4021.705, 3773.122, 3381.952, 2831.921, 2544.079, 2824.785, 2803.267, 7206.952, 3497.357, 7079.802, 4982.602, 1254.732, 1577.771, 2900.0, 2498.716, 2322.898, 591.486, 935.222, 705.6, 2447.023, 1467.297, 348.0, 1640.488, 1069.467, 1396.825, 3134.147, 5105.318, 5231.587, 2902.319, 5587.3, 5713.515, 5626.897, 5779.082, 6613.017, 2422.151, 3011.535, 6854.805, 6567.075, 6648.531, 5713.515, 4676.109, 6462.772, 12334.242, 8120.829, 3134.147, 9649.638, 9175.739, 4619.655, 6380.0, 1672.976, 1352.781, 11798.403, 1094.342, 4477.66, 4177.611, 8696.132, 8261.285, 4894.045, 1660.867, 2803.267, 2348.821, 2460.732, 5762.76, 6492.892, 2284.935, 3642.474, 3735.488, 5726.454, 4254.212, 5396.182, 4177.611, 8258.842]
19: [1611.524, 2252.313, 1508.0, 259.384, 2993.609, 656.195, 1476.439, 366.824, 696.0, 1834.121, 820.244, 1411.201, 1995.739, 1740.0, 778.152, 1766.859, 418.244, 705.6, 0, 580.0, 328.098, 232.0, 259.384, 418.244, 3550.813, 2647.749, 1972.0, 4182.439, 3940.587, 2138.934, 1712.719, 4184.048, 3805.083, 2822.402, 2645.207, 2345.955, 2252.313, 2973.313, 2982.351, 3024.91, 2088.0, 3299.379, 2678.068, 3748.075, 4099.579, 5665.03, 4710.514, 5088.157, 5096.085, 2391.401, 2645.207, 3268.649, 4924.197, 3668.242, 4417.148, 3387.915, 3225.134, 2708.047, 2380.121, 1995.739, 2231.305, 2252.313, 7858.09, 2822.402, 6389.484, 4277.869, 1160.0, 1995.739, 3445.024, 2927.708, 2567.769, 259.384, 1194.293, 1148.341, 3112.607, 2167.059, 1050.425, 2322.898, 1556.303, 1870.444, 3835.024, 5804.638, 5920.547, 3603.476, 5801.16, 5938.702, 5880.639, 6055.378, 6019.718, 1815.687, 2391.401, 6277.947, 6279.019, 6105.172, 5569.208, 5093.444, 6640.43, 12612.033, 7526.603, 2436.0, 10318.785, 9866.139, 4222.464, 6087.514, 1069.467, 742.762, 11362.08, 518.768, 4829.001, 4331.012, 8124.142, 7649.846, 4216.085, 997.87, 2129.477, 1770.663, 3140.581, 5168.187, 7054.097, 1611.524, 3036.011, 3991.479, 5739.363, 3582.879, 4834.571, 4877.521, 8045.083]
20: [1148.341, 1804.537, 1615.693, 366.824, 2698.091, 478.28, 1142.468, 935.222, 905.989, 1740.0, 935.222, 844.493, 1724.464, 1160.0, 366.824, 1254.732, 328.098, 984.293, 580.0, 0, 418.244, 348.0, 518.768, 492.146, 3116.927, 2157.725, 1485.525, 3713.812, 3535.622, 1577.771, 1233.097, 3805.083, 3364.0, 2252.313, 2091.22, 1774.459, 1688.985, 2438.76, 2422.151, 2447.023, 1508.0, 2730.316, 2100.849, 3216.779, 3582.879, 5290.414, 4377.367, 4681.861, 4733.312, 2075.071, 2216.177, 3044.862, 4547.733, 3208.401, 4222.464, 3064.684, 2788.829, 2864.989, 2831.921, 2380.121, 2554.635, 2624.78, 8172.857, 2973.313, 6447.138, 4190.475, 1740.0, 2490.626, 3876.9, 3425.439, 3123.396, 820.244, 1724.464, 1611.524, 3411.662, 2388.586, 1254.732, 2365.945, 1396.825, 1660.867, 3913.174, 5856.564, 5926.226, 3686.538, 6370.502, 6506.349, 6442.962, 6613.017, 6287.585, 2138.934, 2670.521, 6566.051, 5712.338, 5665.03, 4989.349, 5602.932, 6129.368, 12136.283, 7785.838, 2504.096, 10250.095, 9862.729, 3686.538, 6591.618, 733.648, 464.0, 10850.186, 259.384, 5363.667, 4906.402, 7712.037, 7284.948, 4334.118, 812.0, 1913.121, 2132.634, 3151.274, 4782.803, 7475.478, 1411.201, 2670.521, 3535.622, 5178.591, 3339.914, 5151.236, 4939.203, 7468.274]
21: [1560.62, 2216.177, 1755.399, 348.0, 3064.684, 733.648, 1512.455, 676.39, 956.561, 2002.47, 1050.425, 1160.0, 2075.071, 1525.742, 742.762, 1672.976, 116.0, 580.0, 328.098, 418.244, 0, 232.0, 478.28, 580.0, 3225.134, 2334.455, 1660.867, 3861.25, 3612.799, 1870.444, 1401.633, 3856.019, 3480.0, 2562.524, 2498.716, 2167.059, 2091.22, 2678.068, 2708.047, 2822.402, 1870.444, 3036.011, 2436.0, 3631.374, 3999.898, 5688.733, 4761.655, 5088.157, 5127.672, 2447.023, 2624.78, 3381.952, 4946.009, 3623.956, 4549.212, 3443.071, 3200.002, 2982.351, 2708.047, 2320.0, 2546.722, 2575.618, 7785.838, 3095.266, 6637.39, 4462.609, 1411.201, 2075.071, 3460.613, 3009.3, 2730.316, 478.28, 1322.603, 1194.293, 3024.91, 2025.853, 883.43, 2091.22, 1249.358, 1556.303, 3625.812, 5587.3, 5684.0, 3395.849, 5988.342, 6121.68, 6052.044, 6217.643, 6329.179, 2129.477, 2698.091, 6591.618, 6105.172, 6078.666, 5337.261, 5187.678, 6329.179, 12289.98, 7834.939, 2678.068, 10057.274, 9628.699, 4099.579, 6406.309, 1094.342, 778.152, 11266.939, 518.768, 4955.522, 4537.365, 8120.829, 7681.443, 4482.166, 1100.473, 2240.332, 2091.22, 2900.0, 5183.785, 7061.723, 1724.464, 3062.488, 3668.242, 5460.631, 3686.538, 5152.542, 4663.142, 7841.806]
22: [1415.96, 2065.321, 1525.742, 116.0, 2864.989, 518.768, 1322.603, 591.486, 733.648, 1774.459, 820.244, 1182.973, 1870.444, 1508.0, 580.0, 1556.303, 259.384, 778.152, 232.0, 348.0, 232.0, 0, 259.384, 348.0, 3371.991, 2447.023, 1770.663, 3991.479, 3773.122, 1913.121, 1512.455, 4026.721, 3623.956, 2593.839, 2422.151, 2116.801, 2025.853, 2757.289, 2757.289, 2793.65, 1856.0, 3071.263, 2447.023, 3533.719, 3890.758, 5510.916, 4571.342, 4921.463, 4946.009, 2252.313, 2466.194, 3168.308, 4768.715, 3480.0, 4331.012, 3250.071, 3044.862, 2757.289, 2554.635, 2138.934, 2348.821, 2391.401, 7980.429, 2869.682, 6406.309, 4233.603, 1392.0, 2188.684, 3612.799, 3123.396, 2788.829, 478.28, 1401.633, 1322.603, 3223.047, 2240.332, 1100.473, 2322.898, 1467.297, 1766.859, 3856.019, 5818.53, 5916.0, 3625.812, 6028.653, 6165.485, 6105.172, 6277.947, 6121.68, 1930.625, 2490.626, 6388.431, 6052.044, 5926.226, 5337.261, 5295.498, 6434.603, 12420.67, 7626.063, 2447.023, 10287.441, 9860.682, 4006.621, 6287.585, 905.989, 580.0, 11156.523, 328.098, 5041.665, 4561.028, 7956.788, 7500.636, 4254.212, 883.43, 2025.853, 1902.541, 3132.0, 5009.535, 7220.01, 1508.0, 2881.38, 3805.083, 5514.577, 3476.131, 4955.522, 4894.045, 7814.303]
23: [1401.633, 2029.171, 1281.262, 164.049, 2737.698, 418.244, 1233.097, 478.28, 478.28, 1577.771, 580.0, 1357.745, 1740.0, 1640.488, 591.486, 1577.771, 518.768, 956.561, 259.384, 518.768, 478.28, 259.384, 0, 164.049, 3612.799, 2670.521, 1995.739, 4222.464, 4020.032, 2091.22, 1740.0, 4277.869, 3862.992, 2757.289, 2479.797, 2207.051, 2100.849, 2957.431, 2934.594, 2900.0, 1985.6, 3235.548, 2593.839, 3558.384, 3899.395, 5416.095, 4456.574, 4845.691, 4845.691, 2138.934, 2413.804, 3009.3, 4676.109, 3443.071, 4158.24, 3134.147, 2993.609, 2504.096, 2320.0, 1888.343, 2091.22, 2138.934, 8116.685, 2617.079, 6165.485, 4026.721, 1296.919, 2228.287, 3692.009, 3155.541, 2757.289, 492.146, 1415.96, 1396.825, 3371.991, 2422.151, 1296.919, 2552.0, 1724.464, 2025.853, 4074.887, 6042.03, 6149.094, 3843.786, 5964.702, 6105.172, 6055.378, 6236.012, 5862.305, 1672.976, 2231.305, 6129.368, 6121.68, 5870.334, 5463.095, 5311.989, 6647.519, 12648.788, 7366.685, 2207.051, 10532.391, 10094.666, 4035.066, 6073.129, 836.488, 518.768, 11153.507, 348.0, 5032.315, 4482.166, 7881.174, 7398.581, 4004.941, 742.762, 1870.444, 1648.67, 3365.999, 4921.463, 7300.631, 1352.781, 2788.829, 4040.065, 5688.733, 3323.759, 4697.642, 5115.85, 7909.295]
24: [1249.358, 1870.444, 1182.973, 232.0, 2575.618, 259.384, 1069.467, 624.679, 418.244, 1434.841, 478.28, 1296.919, 1577.771, 1547.633, 464.0, 1434.841, 591.486, 1100.473, 418.244, 492.146, 580.0, 348.0, 164.049, 0, 3609.073, 2645.207, 1975.409, 4203.3, 4026.721, 2025.853, 1724.464, 4293.567, 3856.019, 2678.068, 2345.955, 2088.0, 1975.409, 2906.952, 2864.989, 2786.416, 1888.343, 3155.541, 2504.096, 3411.662, 3748.075, 5252.123, 4293.567, 4681.861, 4681.861, 1975.409, 2252.313, 2853.223, 4512.087, 3283.025, 4006.621, 2971.05, 2831.921, 2422.151, 2348.821, 1888.343, 2065.321, 2132.634, 8275.931, 2533.478, 6059.82, 3890.758, 1434.841, 2391.401, 3856.019, 3317.681, 2909.265, 656.195, 1577.771, 1560.62, 3528.002, 2567.769, 1434.841, 2670.521, 1800.804, 2091.22, 4201.699, 6165.485, 6264.0, 3971.2, 6105.172, 6246.791, 6200.306, 6383.163, 5813.903, 1648.67, 2188.684, 6087.514, 5988.342, 5707.624, 5356.136, 5471.709, 6604.873, 12622.165, 7315.361, 2100.849, 10632.841, 10208.659, 3889.029, 6121.68, 676.39, 366.824, 10997.999, 259.384, 5187.678, 4618.199, 7717.27, 7234.904, 3913.174, 580.0, 1712.719, 1640.488, 3480.0, 4757.414, 7464.67, 1194.293, 2624.78, 4026.721, 5612.53, 3166.184, 4666.027, 5240.582, 7785.838]
25: [3321.734, 3601.609, 4640.0, 3448.928, 4756.0, 3535.622, 3684.712, 3897.669, 4020.032, 4518.047, 4026.721, 2413.804, 4158.24, 2438.76, 3297.34, 3123.396, 3134.147, 3268.649, 3550.813, 3116.927, 3225.134, 3371.991, 3612.799, 3609.073, 0, 1037.536, 1648.67, 705.6, 478.28, 1874.037, 1888.343, 820.244, 259.384, 1740.0, 2909.265, 2593.839, 2730.316, 1160.0, 1512.455, 2447.023, 2311.284, 1688.985, 1975.409, 3662.736, 4051.706, 6464.854, 5917.137, 5759.257, 6059.82, 4255.793, 3890.758, 5261.083, 5828.928, 4298.266, 6350.404, 4921.463, 4182.439, 5855.415, 5926.226, 5496.246, 5665.03, 5741.707, 8204.079, 5952.281, 9137.531, 6644.482, 4518.047, 4529.945, 5225.153, 5252.123, 5402.413, 3668.242, 4158.24, 3856.019, 4216.085, 3365.999, 3123.396, 2670.521, 2240.332, 1944.514, 3425.439, 4693.343, 4504.625, 3321.734, 8532.113, 8634.016, 8496.555, 8596.531, 9332.054, 5252.123, 5762.76, 9628.699, 4840.134, 6346.165, 3480.0, 7200.414, 3235.548, 9074.73, 10810.428, 5411.123, 8105.072, 8034.204, 3889.029, 9619.611, 3506.962, 3460.613, 10417.42, 3364.0, 7195.741, 7259.969, 8379.344, 8301.905, 7212.551, 3735.488, 4417.148, 5249.561, 2715.49, 5971.465, 8255.582, 4101.219, 4462.609, 478.28, 2900.0, 5437.171, 8243.349, 4026.721, 6028.653]
26: [2284.935, 2593.839, 3623.956, 2509.464, 3757.039, 2544.079, 2647.749, 3009.3, 3044.862, 3481.933, 3036.011, 1396.825, 3123.396, 1401.633, 2296.683, 2091.22, 2231.305, 2504.096, 2647.749, 2157.725, 2334.455, 2447.023, 2670.521, 2645.207, 1037.536, 0, 676.39, 1560.62, 1508.0, 844.493, 935.222, 1834.121, 1254.732, 935.222, 1985.6, 1624.0, 1743.862, 518.768, 820.244, 1660.867, 1296.919, 1160.0, 1100.473, 2909.265, 3321.734, 5656.71, 5021.608, 4955.522, 5209.679, 3235.548, 2909.265, 4254.212, 4982.602, 3435.246, 5367.429, 3950.818, 3256.275, 4827.607, 4989.349, 4529.945, 4676.109, 4768.715, 8392.181, 4922.83, 8107.562, 5626.897, 3706.559, 3945.706, 4895.42, 4768.715, 4778.581, 2803.267, 3435.246, 3166.184, 4006.621, 3011.535, 2447.023, 2438.76, 1628.138, 1434.841, 3609.073, 5194.158, 5088.157, 3448.928, 8004.841, 8120.0, 8007.362, 8133.246, 8306.766, 4268.422, 4760.242, 8607.481, 4600.683, 5655.52, 3448.928, 6847.931, 3994.849, 9978.697, 9780.527, 4377.367, 8968.833, 8807.601, 3223.047, 8733.96, 2482.508, 2460.732, 10129.265, 2391.401, 6763.904, 6648.531, 7731.206, 7562.275, 6175.298, 2717.967, 3381.952, 4277.869, 2793.65, 5148.623, 8196.695, 3064.684, 3487.725, 1396.825, 3250.071, 4445.994, 7234.904, 4409.526, 6055.378]
27: [1774.459, 2207.051, 2993.609, 1834.121, 3364.0, 1888.343, 2091.22, 2334.455, 2380.121, 2909.265, 2380.121, 778.152, 2617.079, 928.0, 1648.67, 1628.138, 1556.303, 1870.444, 1972.0, 1485.525, 1660.867, 1770.663, 1995.739, 1975.409, 1648.67, 676.39, 0, 2228.287, 2091.22, 580.0, 259.384, 2388.586, 1888.343, 1142.468, 1815.687, 1401.633, 1467.297, 1050.425, 1182.973, 1724.464, 991.104, 1547.633, 1160.0, 2900.0, 3317.681, 5514.577, 4782.803, 4829.001, 5025.626, 2793.65, 2575.618, 3835.024, 4806.657, 3274.818, 4988.0, 3612.799, 3011.535, 4217.681, 4315.449, 3862.992, 4020.032, 4104.499, 8202.439, 4317.008, 7600.435, 5168.187, 3044.862, 3371.991, 4439.937, 4233.603, 4177.611, 2132.634, 2805.666, 2554.635, 3640.626, 2593.839, 1859.621, 2138.934, 1142.468, 1069.467, 3506.962, 5255.965, 5210.97, 3317.681, 7427.624, 7548.026, 7446.622, 7583.597, 7689.321, 3609.073, 4114.322, 7982.958, 4928.294, 5631.678, 3913.174, 6358.874, 4668.91, 10653.07, 9172.806, 3787.36, 9282.9, 9039.817, 3285.074, 8057.618, 1870.444, 1811.978, 10370.815, 1724.464, 6236.012, 6042.03, 7722.499, 7470.976, 5606.533, 2091.22, 2869.682, 3612.799, 2670.521, 4997.433, 7858.09, 2498.716, 3151.274, 2052.249, 3856.019, 4060.0, 6594.679, 4409.526, 6501.177]
28: [3764.196, 3945.706, 5173.392, 4060.0, 5064.3, 4104.499, 4153.383, 4537.365, 4605.069, 4989.349, 4596.294, 2952.878, 4575.755, 2900.0, 3856.019, 3541.326, 3764.196, 3945.706, 4182.439, 3713.812, 3861.25, 3991.479, 4222.464, 4203.3, 705.6, 1560.62, 2228.287, 0, 676.39, 2320.0, 2482.508, 905.989, 464.0, 1982.209, 3155.541, 2909.265, 3062.488, 1453.476, 1724.464, 2593.839, 2705.562, 1755.399, 2240.332, 3712.0, 4066.623, 6505.315, 6059.82, 5804.638, 6149.094, 4618.199, 4182.439, 5580.07, 5917.137, 4432.354, 6613.017, 5178.591, 4391.178, 6358.874, 6542.441, 6089.724, 6236.012, 6329.179, 8733.96, 6450.268, 9504.924, 6979.307, 5187.678, 5234.159, 5917.137, 5956.8, 6105.172, 4317.008, 4847.079, 4549.212, 4894.045, 4066.623, 3815.677, 3364.0, 2934.594, 2645.207, 4006.621, 5088.157, 4845.691, 3925.19, 9237.126, 9338.54, 9199.904, 9298.107, 9838.14, 5828.928, 6316.41, 10145.193, 4477.66, 6279.019, 3036.011, 7891.411, 2533.478, 8429.777, 11300.329, 5893.211, 8130.764, 8164.62, 3856.019, 10267.147, 4026.721, 4020.032, 10028.467, 3950.818, 7895.673, 7964.395, 8255.582, 8258.842, 7660.393, 4268.422, 4834.571, 5838.155, 3347.962, 6033.115, 8878.358, 4571.342, 4733.312, 232.0, 2284.935, 5722.928, 8786.186, 4504.625, 5502.363]
