30: [1893.944, 936.706, 862.479, 788.628, 777.091, 851.942, 927.013, 603.751, 554.744, 530.368, 506.091, 481.931, 457.905, 170.388, 204.781, 270.006, 254.0, 203.2, 209.454, 239.623, 162.639, 113.592, 101.6, 127.0, 136.783, 104.727, 80.322, 35.921, 35.921, 0, 56.796, 35.921, 35.921, 56.796, 136.783, 50.8, 56.796, 91.581, 107.763, 314.181, 305.857, 227.185, 204.781, 162.639, 113.592, 104.727, 127.0, 204.781, 239.623, 198.38, 162.639, 136.783, 127.0, 136.783, 179.605, 198.38, 261.509, 274.743, 215.526, 198.38, 160.644, 152.4, 274.743, 234.176, 184.915, 184.915, 218.499, 234.176, 289.605, 218.935, 305.857, 254.0, 239.623, 209.454, 203.2, 227.185, 239.623, 254.0, 323.289, 305.857, 240.966, 230.007, 234.176, 261.509, 305.857, 341.722, 283.981, 259.03, 254.0, 255.267, 325.279, 341.722, 318.261, 306.909, 297.299, 283.981, 280.552, 283.981, 306.909, 345.477, 330.2, 340.777, 387.714, 401.609, 432.546, 485.266, 504.176, 584.752, 579.209, 559.377, 540.011, 502.894, 485.266, 468.353, 549.486, 563.972, 579.209, 611.713, 628.874, 646.578, 602.414, 575.017, 678.351, 754.342, 810.017, 839.065, 889.0, 937.445, 920.378, 881.713, 862.853, 880.248, 898.744, 898.026, 916.162, 934.637, 1006.877, 839.065, 771.466, 916.162, 933.947, 934.637, 952.077, 987.991, 987.991, 970.533, 953.431, 972.525, 989.297, 1023.907, 1059.822, 1008.351, 991.902, 853.833, 863.973, 874.734, 886.092, 898.026, 923.527, 984.28, 1011.545, 1027.68, 1113.552, 1150.034, 1206.701, 1226.06, 594.599, 715.27, 793.521, 873.996, 1033.487, 1096.857, 2194.679, 2268.014, 2262.928, 2189.423, 2261.171, 2337.352, 2388.14, 2336.938, 2235.344, 2140.0, 2235.2, 2336.8, 2387.6, 2565.09, 2488.963, 2265.406, 2189.301, 2194.473, 2270.406, 2493.514, 2569.506, 2388.816, 2489.071, 2565.195, 2569.682, 2493.695]
31: [1871.439, 893.344, 819.913, 747.036, 733.088, 807.225, 881.713, 548.311, 499.031, 474.511, 450.089, 425.782, 401.609, 143.684, 179.605, 261.509, 250.161, 234.176, 250.161, 289.605, 218.499, 162.639, 136.783, 183.162, 193.441, 160.644, 136.783, 91.581, 56.796, 56.796, 0, 25.4, 76.2, 101.6, 179.605, 56.796, 35.921, 35.921, 136.783, 273.566, 254.0, 170.388, 148.106, 107.763, 76.2, 107.763, 148.106, 240.966, 273.566, 227.185, 183.162, 143.684, 113.592, 101.6, 127.0, 143.684, 204.781, 218.499, 162.639, 148.106, 127.0, 136.783, 306.909, 254.0, 183.162, 152.4, 170.388, 183.162, 234.176, 174.695, 251.447, 204.781, 193.441, 177.8, 184.915, 234.176, 251.447, 270.006, 345.477, 325.279, 239.623, 204.781, 203.2, 217.018, 254.0, 289.605, 240.966, 228.6, 234.176, 240.966, 341.722, 361.002, 325.279, 310.047, 296.212, 273.566, 255.267, 254.0, 265.184, 296.212, 331.175, 345.477, 396.761, 413.482, 449.372, 508.0, 528.54, 614.344, 605.885, 584.752, 563.972, 523.634, 504.176, 485.266, 559.377, 575.858, 592.969, 628.874, 647.575, 666.72, 613.03, 581.71, 692.004, 774.179, 833.182, 863.693, 915.81, 966.051, 944.935, 904.468, 884.635, 900.895, 920.378, 917.57, 936.706, 956.134, 1030.751, 853.55, 779.784, 934.637, 953.431, 952.077, 970.533, 1008.351, 1006.43, 987.991, 969.868, 987.991, 1005.789, 1042.329, 1080.023, 1023.907, 1006.43, 851.942, 863.6, 875.84, 888.637, 901.968, 930.14, 996.011, 1025.166, 1042.329, 1132.794, 1170.882, 1229.738, 1249.773, 635.0, 757.755, 817.943, 901.968, 1064.969, 1123.99, 2247.578, 2320.852, 2315.047, 2241.583, 2312.656, 2388.816, 2439.59, 2388.14, 2286.564, 2190.947, 2286.141, 2387.735, 2438.532, 2614.892, 2538.733, 2315.072, 2238.925, 2243.121, 2319.13, 2542.435, 2618.485, 2440.516, 2541.077, 2617.167, 2622.304, 2546.367]
32: [1890.714, 917.921, 844.335, 771.257, 757.755, 832.02, 906.606, 573.05, 523.634, 499.031, 474.511, 450.089, 425.782, 162.639, 198.38, 274.743, 261.509, 230.007, 240.966, 274.743, 198.38, 148.106, 129.515, 162.639, 170.388, 136.783, 113.592, 71.842, 50.8, 35.921, 25.4, 0, 50.8, 76.2, 154.502, 35.921, 25.4, 56.796, 113.592, 297.299, 279.4, 193.441, 170.388, 127.0, 80.322, 91.581, 127.0, 217.018, 250.161, 204.781, 162.639, 127.0, 104.727, 104.727, 143.684, 162.639, 227.185, 239.623, 179.605, 162.639, 129.515, 129.515, 283.981, 234.176, 170.388, 154.502, 183.162, 198.38, 254.0, 184.565, 270.006, 218.499, 204.781, 179.605, 179.605, 218.499, 234.176, 251.447, 325.279, 305.857, 227.185, 203.2, 204.781, 227.185, 270.006, 305.857, 250.161, 230.007, 230.007, 234.176, 323.289, 341.722, 310.047, 296.212, 283.981, 265.184, 254.0, 255.267, 273.566, 310.047, 318.261, 331.175, 381.0, 396.761, 431.052, 487.918, 508.0, 592.425, 584.752, 563.972, 543.584, 504.176, 485.266, 466.973, 543.584, 559.377, 575.858, 610.657, 628.874, 647.575, 597.035, 567.109, 675.014, 755.196, 813.197, 843.284, 894.787, 944.541, 924.574, 884.635, 865.093, 881.713, 900.895, 898.744, 917.57, 936.706, 1010.619, 836.37, 764.747, 916.162, 934.637, 933.947, 952.077, 989.297, 987.991, 969.868, 952.077, 970.533, 987.991, 1023.907, 1061.039, 1006.43, 989.297, 840.89, 851.942, 863.6, 875.84, 888.637, 915.81, 979.847, 1008.351, 1025.166, 1114.131, 1151.716, 1209.904, 1229.738, 610.657, 733.088, 797.576, 880.615, 1042.716, 1102.928, 2222.296, 2295.562, 2289.693, 2216.232, 2287.27, 2363.429, 2414.203, 2362.746, 2261.171, 2165.549, 2260.743, 2362.337, 2413.134, 2589.505, 2513.348, 2289.689, 2213.544, 2217.788, 2293.792, 2517.086, 2593.134, 2415.138, 2515.715, 2591.803, 2596.99, 2521.059]
33: [1929.691, 967.203, 893.344, 819.913, 807.225, 881.713, 956.471, 622.689, 573.05, 548.311, 523.634, 499.031, 474.511, 204.781, 239.623, 305.857, 289.605, 230.007, 230.007, 250.161, 162.639, 129.515, 129.515, 127.0, 127.0, 91.581, 71.842, 50.8, 71.842, 35.921, 76.2, 50.8, 0, 25.4, 104.727, 35.921, 56.796, 104.727, 71.842, 345.477, 330.2, 240.966, 217.018, 170.388, 107.763, 76.2, 91.581, 170.388, 204.781, 162.639, 127.0, 104.727, 104.727, 127.0, 183.162, 204.781, 273.566, 283.981, 218.499, 198.38, 148.106, 129.515, 239.623, 198.38, 154.502, 170.388, 215.526, 234.176, 296.212, 212.195, 310.047, 251.447, 234.176, 193.441, 179.605, 193.441, 204.781, 218.499, 287.368, 270.006, 209.454, 209.454, 217.018, 254.0, 305.857, 341.722, 274.743, 240.966, 230.007, 228.6, 289.605, 305.857, 283.981, 273.566, 265.184, 255.267, 259.03, 265.184, 296.212, 341.722, 297.299, 306.909, 352.868, 366.324, 396.761, 449.372, 468.353, 549.486, 543.584, 523.634, 504.176, 466.973, 449.372, 432.546, 514.311, 528.54, 543.584, 575.858, 592.969, 610.657, 567.109, 540.31, 642.7, 718.42, 774.179, 803.319, 853.455, 902.128, 884.635, 845.862, 826.964, 844.335, 862.853, 862.105, 880.248, 898.744, 971.096, 803.319, 736.381, 880.248, 898.026, 898.744, 916.162, 952.077, 952.077, 934.637, 917.57, 936.706, 953.431, 987.991, 1023.907, 972.525, 956.134, 820.699, 830.467, 840.89, 851.942, 863.6, 888.637, 948.733, 975.836, 991.902, 1077.631, 1114.131, 1170.882, 1190.282, 562.253, 683.916, 757.755, 838.585, 998.659, 1061.373, 2171.739, 2244.99, 2238.988, 2165.534, 2236.498, 2312.656, 2363.429, 2311.958, 2210.384, 2114.753, 2209.946, 2311.54, 2362.337, 2538.733, 2462.578, 2238.925, 2162.783, 2167.126, 2243.121, 2466.393, 2542.435, 2364.384, 2464.994, 2541.077, 2546.367, 2470.447]
34: [1949.383, 991.902, 917.921, 844.335, 832.02, 906.606, 981.44, 647.575, 597.845, 573.05, 548.311, 523.634, 499.031, 227.185, 261.509, 323.289, 305.857, 234.176, 228.6, 240.966, 148.106, 127.0, 136.783, 113.592, 107.763, 71.842, 56.796, 56.796, 91.581, 56.796, 101.6, 76.2, 25.4, 0, 80.322, 56.796, 80.322, 129.515, 56.796, 369.83, 355.6, 265.184, 240.966, 193.441, 127.0, 80.322, 80.322, 148.106, 183.162, 143.684, 113.592, 101.6, 113.592, 143.684, 204.781, 227.185, 297.299, 306.909, 239.623, 218.499, 162.639, 136.783, 218.499, 183.162, 152.4, 183.162, 234.176, 254.0, 318.261, 229.006, 331.175, 270.006, 251.447, 204.781, 184.915, 184.915, 193.441, 204.781, 270.006, 254.0, 204.781, 217.018, 227.185, 270.006, 325.279, 361.002, 289.605, 250.161, 234.176, 230.007, 274.743, 289.605, 273.566, 265.184, 259.03, 254.0, 265.184, 273.566, 310.047, 359.21, 289.605, 297.299, 340.777, 352.868, 381.0, 431.052, 449.372, 528.54, 523.634, 504.176, 485.266, 449.372, 432.546, 416.591, 500.966, 514.311, 528.54, 559.377, 575.858, 592.969, 553.289, 528.235, 627.462, 700.69, 755.196, 783.807, 833.182, 881.254, 865.093, 826.964, 808.423, 826.184, 844.335, 844.335, 862.105, 880.248, 951.736, 787.502, 723.12, 862.853, 880.248, 881.713, 898.744, 933.947, 934.637, 917.57, 900.895, 920.378, 936.706, 970.533, 1005.789, 956.134, 940.143, 811.609, 820.699, 830.467, 840.89, 851.942, 875.84, 933.824, 960.174, 975.836, 1059.822, 1095.738, 1151.716, 1170.882, 538.216, 659.422, 738.35, 817.943, 976.876, 1040.904, 2146.465, 2219.708, 2213.637, 2140.186, 2211.113, 2287.27, 2338.042, 2286.564, 2184.991, 2089.354, 2184.548, 2286.141, 2336.938, 2513.348, 2437.193, 2213.544, 2137.403, 2141.798, 2217.788, 2441.048, 2517.086, 2339.008, 2439.635, 2515.715, 2521.059, 2445.144]
35: [2024.815, 1071.928, 998.062, 924.574, 911.927, 986.358, 1061.039, 718.42, 668.17, 643.077, 618.009, 592.969, 567.961, 306.909, 340.777, 396.761, 377.598, 283.981, 265.184, 254.0, 152.4, 170.388, 198.38, 129.515, 101.6, 80.322, 91.581, 127.0, 170.388, 136.783, 179.605, 154.502, 104.727, 80.322, 0, 127.0, 152.4, 203.2, 56.796, 450.089, 432.546, 334.085, 309.004, 259.03, 184.915, 113.592, 71.842, 71.842, 107.763, 80.322, 80.322, 107.763, 148.106, 193.441, 265.184, 289.605, 363.673, 369.83, 297.299, 273.566, 204.781, 162.639, 143.684, 129.515, 148.106, 218.499, 283.981, 306.909, 377.598, 273.302, 386.881, 318.261, 296.212, 234.176, 198.38, 154.502, 152.4, 154.502, 204.781, 193.441, 184.915, 234.176, 251.447, 310.047, 375.027, 409.563, 325.279, 270.006, 239.623, 227.185, 217.018, 227.185, 230.007, 228.6, 230.007, 240.966, 274.743, 289.605, 341.722, 401.609, 254.0, 255.267, 289.605, 297.299, 318.261, 361.002, 377.598, 452.234, 449.372, 431.052, 413.482, 381.0, 366.324, 352.868, 443.592, 454.369, 466.282, 493.179, 508.0, 523.634, 494.159, 474.171, 564.115, 630.923, 682.499, 709.952, 757.755, 804.68, 791.079, 754.342, 736.6, 755.196, 772.511, 774.179, 791.079, 808.423, 878.007, 722.115, 664.539, 793.521, 810.017, 813.197, 829.301, 862.853, 865.093, 848.907, 833.182, 853.455, 868.814, 900.895, 934.637, 889.0, 873.996, 764.114, 771.257, 779.163, 787.81, 797.172, 817.943, 870.347, 894.787, 909.448, 989.297, 1023.907, 1078.229, 1096.915, 457.905, 579.209, 664.782, 741.837, 898.76, 964.965, 2073.448, 2146.57, 2139.387, 2066.011, 2136.018, 2212.134, 2262.882, 2211.113, 2109.577, 2013.641, 2108.812, 2210.384, 2261.171, 2436.436, 2360.26, 2136.54, 2060.371, 2063.992, 2140.032, 2363.422, 2439.499, 2264.165, 2365.186, 2441.208, 2447.505, 2371.685]
36: [1926.521, 949.022, 875.84, 803.219, 788.628, 862.479, 936.706, 592.969, 542.99, 518.06, 493.179, 468.353, 443.592, 198.38, 234.176, 310.047, 296.212, 254.0, 259.03, 283.981, 198.38, 160.644, 152.4, 162.639, 162.639, 127.0, 107.763, 80.322, 80.322, 50.8, 56.796, 35.921, 35.921, 56.796, 127.0, 0, 25.4, 76.2, 80.322, 330.2, 305.857, 209.454, 184.915, 136.783, 71.842, 56.796, 91.581, 184.915, 217.018, 170.388, 127.0, 91.581, 76.2, 91.581, 148.106, 170.388, 240.966, 250.161, 183.162, 162.639, 113.592, 101.6, 250.161, 198.38, 136.783, 136.783, 179.605, 198.38, 261.509, 176.518, 274.743, 215.526, 198.38, 160.644, 152.4, 183.162, 198.38, 215.526, 289.605, 270.006, 193.441, 179.605, 184.915, 218.499, 270.006, 305.857, 239.623, 209.454, 203.2, 204.781, 287.368, 305.857, 274.743, 261.509, 250.161, 234.176, 230.007, 234.176, 261.509, 305.857, 283.981, 296.212, 345.477, 361.002, 395.131, 452.234, 472.467, 557.644, 549.486, 528.54, 508.0, 468.353, 449.372, 431.052, 508.0, 523.634, 540.011, 574.736, 592.969, 611.713, 561.392, 531.886, 639.177, 719.318, 777.506, 807.724, 859.481, 909.5, 889.0, 848.907, 829.301, 845.862, 865.093, 862.853, 881.713, 900.895, 974.975, 800.503, 729.338, 880.248, 898.744, 898.026, 916.162, 953.431, 952.077, 933.947, 916.162, 934.637, 952.077, 987.991, 1025.166, 970.533, 953.431, 807.225, 817.943, 829.301, 841.273, 853.833, 880.615, 944.133, 972.525, 989.297, 1078.229, 1115.867, 1174.184, 1194.07, 579.209, 702.529, 762.0, 845.481, 1008.207, 1067.646, 2199.643, 2272.818, 2266.035, 2192.634, 2262.882, 2339.008, 2389.761, 2338.042, 2236.498, 2140.603, 2235.777, 2337.352, 2388.14, 2563.4, 2487.221, 2263.493, 2187.32, 2190.732, 2266.789, 2490.222, 2566.311, 2390.975, 2491.896, 2567.936, 2573.923, 2498.065]
37: [1907.269, 924.574, 851.563, 779.163, 764.114, 837.815, 911.927, 567.961, 518.06, 493.179, 468.353, 443.592, 418.908, 179.605, 215.526, 296.212, 283.981, 255.267, 265.184, 296.212, 215.526, 170.388, 154.502, 179.605, 183.162, 148.106, 127.0, 91.581, 76.2, 56.796, 35.921, 25.4, 56.796, 80.322, 152.4, 25.4, 0, 50.8, 104.727, 306.909, 280.552, 184.915, 160.644, 113.592, 56.796, 71.842, 113.592, 209.454, 240.966, 193.441, 148.106, 107.763, 80.322, 80.322, 127.0, 148.106, 217.018, 227.185, 162.639, 143.684, 104.727, 104.727, 273.566, 218.499, 148.106, 129.515, 162.639, 179.605, 239.623, 162.242, 254.0, 198.38, 183.162, 154.502, 154.502, 198.38, 215.526, 234.176, 310.047, 289.605, 204.781, 177.8, 179.605, 204.781, 251.447, 287.368, 227.185, 204.781, 204.781, 209.454, 305.857, 325.279, 289.605, 274.743, 261.509, 240.966, 228.6, 230.007, 250.161, 289.605, 296.212, 310.047, 361.002, 377.598, 413.482, 472.467, 493.179, 579.766, 570.794, 549.486, 528.54, 487.918, 468.353, 449.372, 523.634, 540.011, 557.065, 592.969, 611.713, 630.923, 577.257, 546.248, 656.112, 738.35, 797.576, 828.231, 880.615, 931.126, 909.448, 868.814, 848.907, 865.093, 884.635, 881.713, 900.895, 920.378, 995.18, 817.647, 744.224, 898.744, 917.57, 916.162, 934.637, 972.525, 970.533, 952.077, 933.947, 952.077, 969.868, 1006.43, 1044.184, 987.991, 970.533, 817.943, 829.301, 841.273, 853.833, 866.955, 894.787, 960.227, 989.297, 1006.43, 1096.915, 1135.07, 1194.07, 1214.163, 603.751, 727.345, 782.468, 866.955, 1030.58, 1088.798, 2224.893, 2298.077, 2291.369, 2217.964, 2288.257, 2364.384, 2415.138, 2363.429, 2261.884, 2165.996, 2261.171, 2362.746, 2413.535, 2588.793, 2512.614, 2288.884, 2212.711, 2216.083, 2292.144, 2515.584, 2591.676, 2416.34, 2517.242, 2593.285, 2599.213, 2523.349]
38: [1869.206, 875.84, 803.219, 731.326, 715.27, 788.628, 862.479, 518.06, 468.353, 443.592, 418.908, 394.314, 369.83, 148.106, 183.162, 273.566, 265.184, 265.184, 283.981, 325.279, 254.0, 198.38, 170.388, 218.499, 227.185, 193.441, 170.388, 127.0, 91.581, 91.581, 35.921, 56.796, 104.727, 129.515, 203.2, 76.2, 50.8, 0, 154.502, 261.509, 230.007, 136.783, 113.592, 71.842, 56.796, 113.592, 160.644, 259.03, 289.605, 240.966, 193.441, 148.106, 107.763, 80.322, 91.581, 107.763, 170.388, 183.162, 127.0, 113.592, 104.727, 127.0, 321.287, 261.509, 179.605, 129.515, 136.783, 148.106, 198.38, 143.251, 215.526, 170.388, 160.644, 154.502, 170.388, 234.176, 254.0, 274.743, 352.868, 331.175, 234.176, 184.915, 179.605, 184.915, 218.499, 254.0, 209.454, 204.781, 217.018, 227.185, 345.477, 366.324, 323.289, 305.857, 289.605, 261.509, 234.176, 230.007, 234.176, 261.509, 325.279, 341.722, 395.131, 413.482, 452.234, 514.311, 535.814, 624.757, 614.344, 592.425, 570.794, 528.54, 508.0, 487.918, 557.065, 574.736, 592.969, 630.923, 650.557, 670.579, 610.921, 577.257, 691.538, 777.506, 838.585, 870.02, 923.527, 974.926, 951.06, 909.448, 889.0, 904.468, 924.574, 920.378, 940.143, 960.174, 1036.276, 853.172, 775.636, 936.706, 956.134, 953.431, 972.525, 1011.545, 1008.351, 989.297, 970.533, 987.991, 1006.43, 1044.184, 1083.005, 1023.907, 1005.789, 841.273, 853.833, 866.955, 880.615, 894.787, 924.574, 993.58, 1023.907, 1041.71, 1135.07, 1174.184, 1234.45, 1254.925, 653.032, 777.091, 824.229, 910.511, 1075.729, 1131.627, 2275.403, 2348.605, 2342.042, 2268.628, 2339.008, 2415.138, 2465.894, 2414.203, 2312.656, 2216.782, 2311.958, 2413.535, 2464.324, 2639.58, 2563.4, 2339.667, 2263.493, 2266.789, 2342.856, 2566.311, 2642.407, 2467.071, 2567.936, 2643.985, 2649.8, 2573.923]
39: [2001.203, 1029.249, 956.134, 883.54, 868.814, 942.542, 1016.635, 664.782, 614.344, 589.149, 563.972, 538.815, 513.683, 274.743, 310.047, 377.598, 361.002, 289.605, 280.552, 283.981, 184.915, 179.605, 193.441, 154.502, 136.783, 104.727, 101.6, 113.592, 143.684, 107.763, 136.783, 113.592, 71.842, 56.796, 56.796, 80.322, 104.727, 154.502, 0, 410.35, 384.372, 280.552, 255.267, 204.781, 129.515, 56.796, 25.4, 104.727, 136.783, 91.581, 56.796, 56.796, 91.581, 136.783, 209.454, 234.176, 309.004, 314.181, 240.966, 217.018, 148.106, 107.763, 170.388, 127.0, 104.727, 162.639, 227.185, 250.161, 321.287, 216.696, 330.2, 261.509, 239.623, 179.605, 148.106, 129.515, 136.783, 148.106, 215.526, 198.38, 152.4, 183.162, 198.38, 254.0, 318.261, 352.868, 270.006, 218.499, 193.441, 184.915, 218.499, 234.176, 217.018, 209.454, 204.781, 204.781, 227.185, 239.623, 287.368, 345.477, 234.176, 240.966, 283.981, 296.212, 325.279, 377.598, 396.761, 479.246, 472.467, 452.234, 432.546, 395.131, 377.598, 361.002, 444.319, 457.905, 472.467, 504.176, 521.164, 538.815, 496.763, 471.442, 571.5, 646.578, 702.529, 731.877, 782.468, 831.649, 813.197, 774.179, 755.196, 772.511, 791.079, 790.263, 808.423, 826.964, 899.567, 731.877, 666.478, 808.423, 826.184, 826.964, 844.335, 880.248, 880.248, 862.853, 845.862, 865.093, 881.713, 916.162, 952.077, 900.895, 884.635, 755.196, 764.114, 773.763, 784.116, 795.146, 819.125, 877.732, 904.468, 920.378, 1005.789, 1042.329, 1099.266, 1118.754, 499.031, 622.689, 686.27, 767.904, 929.254, 990.502, 2126.936, 2199.979, 2192.089, 2118.773, 2188.089, 2264.165, 2314.886, 2262.882, 2161.389, 2065.206, 2160.344, 2261.884, 2312.656, 2486.739, 2410.547, 2186.772, 2110.582, 2113.202, 2189.301, 2412.841, 2488.963, 2316.419, 2417.722, 2493.695, 2500.634, 2424.879]
40: [1615.39, 622.689, 548.311, 474.511, 463.507, 538.815, 614.344, 361.002, 323.289, 305.857, 289.605, 274.743, 261.509, 152.4, 129.515, 179.605, 198.38, 330.2, 377.598, 450.089, 432.546, 356.506, 305.857, 406.4, 432.546, 409.563, 384.372, 334.085, 283.981, 314.181, 273.566, 297.299, 345.477, 369.83, 450.089, 330.2, 306.909, 261.509, 410.35, 0, 101.6, 204.781, 218.499, 251.447, 310.047, 375.027, 420.445, 514.311, 547.133, 500.322, 454.369, 409.563, 366.324, 325.279, 270.006, 254.0, 217.018, 240.966, 274.743, 289.605, 341.722, 381.0, 580.322, 523.018, 436.998, 359.21, 310.047, 296.212, 265.184, 331.509, 289.605, 318.261, 331.175, 377.598, 413.482, 493.179, 514.311, 535.814, 614.344, 592.425, 487.918, 413.482, 396.761, 352.868, 321.287, 338.878, 375.027, 416.591, 449.372, 466.973, 605.885, 627.334, 579.209, 559.377, 540.011, 502.894, 452.234, 436.998, 397.573, 369.83, 575.858, 595.141, 650.557, 670.579, 711.653, 775.428, 797.172, 886.092, 875.84, 853.833, 832.02, 789.037, 767.904, 747.036, 810.017, 829.301, 848.907, 889.0, 909.448, 930.14, 863.787, 826.379, 946.384, 1036.432, 1098.972, 1130.871, 1184.849, 1236.423, 1211.769, 1169.504, 1148.631, 1163.42, 1184.032, 1178.571, 1198.923, 1219.465, 1296.596, 1107.524, 1023.749, 1194.07, 1214.163, 1209.904, 1229.738, 1270.0, 1265.42, 1245.636, 1226.06, 1242.525, 1261.846, 1301.115, 1341.158, 1278.355, 1259.287, 1071.928, 1087.167, 1102.781, 1118.754, 1135.07, 1168.676, 1244.004, 1276.334, 1295.151, 1392.374, 1432.569, 1494.073, 1514.871, 907.672, 1029.249, 1085.088, 1171.984, 1337.054, 1392.886, 2493.866, 2567.392, 2565.165, 2491.573, 2565.526, 2641.722, 2692.52, 2642.088, 2540.508, 2445.987, 2541.143, 2642.699, 2693.478, 2873.584, 2797.55, 2574.294, 2498.301, 2505.154, 2580.945, 2803.672, 2879.545, 2692.4, 2791.544, 2867.737, 2869.73, 2793.59]
41: [1687.626, 651.053, 580.322, 511.165, 490.555, 562.253, 635.0, 306.909, 261.509, 239.623, 218.499, 198.38, 179.605, 183.162, 179.605, 261.509, 274.743, 381.0, 422.74, 488.579, 450.089, 377.598, 330.2, 418.908, 438.472, 409.563, 384.372, 334.085, 283.981, 305.857, 254.0, 279.4, 330.2, 355.6, 432.546, 305.857, 280.552, 230.007, 384.372, 101.6, 0, 127.0, 148.106, 193.441, 265.184, 338.878, 388.545, 488.579, 518.06, 468.353, 418.908, 369.83, 321.287, 273.566, 204.781, 183.162, 127.0, 148.106, 198.38, 218.499, 283.981, 330.2, 548.311, 481.931, 386.881, 296.212, 234.176, 215.526, 170.388, 256.958, 193.441, 234.176, 251.447, 310.047, 352.868, 443.592, 466.973, 490.555, 570.794, 547.133, 431.8, 345.477, 325.279, 270.006, 227.185, 240.966, 289.605, 341.722, 381.0, 401.609, 557.065, 580.322, 523.018, 500.966, 479.246, 436.998, 377.598, 359.21, 310.047, 273.566, 514.311, 535.814, 592.425, 614.344, 658.933, 727.345, 750.483, 844.335, 830.467, 807.225, 784.116, 738.35, 715.721, 693.285, 747.036, 767.904, 789.037, 832.02, 853.833, 875.84, 800.201, 759.668, 884.361, 980.124, 1046.036, 1079.5, 1135.923, 1189.619, 1159.532, 1115.289, 1093.381, 1106.577, 1128.229, 1120.195, 1141.588, 1163.143, 1242.734, 1043.952, 954.614, 1134.217, 1155.351, 1148.631, 1169.504, 1211.769, 1204.828, 1184.032, 1163.42, 1178.571, 1198.923, 1240.186, 1282.134, 1214.163, 1194.07, 991.902, 1008.351, 1025.166, 1042.329, 1059.822, 1095.738, 1175.749, 1209.904, 1229.738, 1331.745, 1373.715, 1437.739, 1459.34, 881.713, 1006.43, 1033.939, 1124.793, 1293.895, 1342.891, 2500.534, 2573.87, 2568.637, 2495.147, 2566.531, 2642.699, 2693.478, 2642.088, 2540.508, 2444.932, 2540.127, 2641.722, 2692.52, 2868.768, 2792.603, 2568.917, 2492.76, 2496.529, 2572.574, 2795.968, 2872.044, 2694.316, 2794.734, 2870.843, 2875.526, 2799.545]
42: [1812.947, 773.763, 704.364, 636.522, 613.819, 683.916, 755.196, 384.372, 334.085, 309.004, 283.981, 259.03, 234.176, 184.915, 204.781, 305.857, 309.004, 366.324, 396.761, 449.372, 387.714, 325.279, 287.368, 352.868, 363.673, 330.2, 306.909, 261.509, 218.499, 227.185, 170.388, 193.441, 240.966, 265.184, 334.085, 209.454, 184.915, 136.783, 280.552, 204.781, 127.0, 0, 25.4, 76.2, 152.4, 228.6, 279.4, 381.0, 407.193, 356.506, 305.857, 255.267, 204.781, 154.502, 80.322, 56.796, 35.921, 56.796, 71.842, 91.581, 160.644, 209.454, 434.778, 363.673, 265.184, 170.388, 107.763, 91.581, 80.322, 130.328, 104.727, 113.592, 127.0, 183.162, 227.185, 321.287, 345.477, 369.83, 450.089, 425.782, 306.909, 218.499, 198.38, 148.106, 127.0, 154.502, 170.388, 215.526, 254.0, 274.743, 434.035, 457.905, 397.573, 375.027, 352.868, 310.047, 251.447, 234.176, 193.441, 177.8, 387.714, 409.563, 466.282, 488.579, 534.004, 603.751, 627.334, 722.897, 707.562, 683.916, 660.4, 613.819, 590.789, 567.961, 620.093, 641.067, 662.351, 705.736, 727.789, 750.053, 673.22, 632.71, 757.435, 853.833, 920.378, 954.192, 1011.226, 1065.515, 1033.939, 989.297, 967.203, 980.124, 1001.933, 993.526, 1015.047, 1036.743, 1116.735, 916.954, 827.939, 1007.391, 1028.622, 1021.699, 1042.638, 1085.088, 1077.93, 1057.08, 1036.432, 1051.572, 1071.928, 1113.262, 1155.351, 1087.167, 1067.102, 868.814, 884.635, 900.895, 917.57, 934.637, 969.868, 1049.019, 1083.005, 1102.781, 1204.828, 1246.93, 1311.24, 1332.956, 768.743, 894.787, 908.738, 1000.644, 1170.925, 1217.719, 2407.341, 2480.417, 2472.639, 2399.325, 2468.509, 2544.568, 2595.278, 2543.173, 2441.705, 2345.402, 2440.516, 2542.031, 2592.791, 2765.915, 2689.715, 2465.917, 2389.717, 2391.222, 2467.375, 2691.052, 2767.215, 2596.894, 2698.255, 2774.22, 2781.155, 2705.385]
